,Country or Area,Year,Sex,Educational attainment,Education by Sex,Literacy,Literacy by Sex,Marital status,Employment Status By Marital Status and Sex
742,Dominica,2001,Female,High school or equivalent,0.0598334843190544,,,,
743,Dominica,2001,Female,Middle school or equivalent,0.1524955782753116,,,,
744,Dominica,2001,Female,Primary education or less,0.2861610801949872,,,,
745,Dominica,2001,Male,High school or equivalent,0.0582589189422371,,,,
746,Dominica,2001,Male,Middle school or equivalent,0.1098097579914585,,,,
747,Dominica,2001,Male,Primary education or less,0.3334411802769509,,,,
748,Dominican Republic,2010,Female,Bachelor or equivalent,0.1219080447819486,Literate,0.4436781835754124,,
749,Dominican Republic,2010,Female,Middle school or equivalent,0.1846942135100298,Literate,0.4436781835754124,,
750,Dominican Republic,2010,Female,Primary education or less,0.1979541143648537,Literate,0.4436781835754124,,
751,Dominican Republic,2010,Male,Bachelor or equivalent,0.0838468541600852,Literate,0.4355105014838803,,
752,Dominican Republic,2010,Male,Middle school or equivalent,0.1805435589625879,Literate,0.4355105014838803,,
753,Dominican Republic,2010,Male,Primary education or less,0.2310532142204947,Literate,0.4355105014838803,,
754,Ecuador,2001,Female,High school or equivalent,0.083139542733664,Literate,0.459891813719944,,
755,Ecuador,2001,Female,Middle school or equivalent,0.1707332768168604,Literate,0.459891813719944,,
756,Ecuador,2001,Female,Primary education or less,0.2553955181153872,Literate,0.459891813719944,,
757,Ecuador,2001,Male,High school or equivalent,0.0796309154490775,Literate,0.4560389647570635,,
758,Ecuador,2001,Male,Middle school or equivalent,0.1616361547616756,Literate,0.4560389647570635,,
759,Ecuador,2001,Male,Primary education or less,0.249464592123335,Literate,0.4560389647570635,,
760,Ecuador,2010,Female,Bachelor or equivalent,0.2016670022279796,Literate,0.4729866223738552,,
761,Ecuador,2010,Female,High school or equivalent,0.1259958980395107,Literate,0.4729866223738552,,
762,Ecuador,2010,Female,Middle school or equivalent,0.1550072016620241,Literate,0.4729866223738552,,
763,Ecuador,2010,Female,Primary education or less,0.0359330853867104,Literate,0.4729866223738552,,
764,Ecuador,2010,Male,Bachelor or equivalent,0.1670553277917779,Literate,0.4670962839695379,,
765,Ecuador,2010,Male,High school or equivalent,0.1236003221388604,Literate,0.4670962839695379,,
766,Ecuador,2010,Male,Middle school or equivalent,0.1576467048247816,Literate,0.4670962839695379,,
767,Ecuador,2010,Male,Primary education or less,0.033094457928355,Literate,0.4670962839695379,,
768,Egypt,2006,Female,Bachelor or equivalent,0.045851407616313,Literate,0.1825090197259092,,
769,Egypt,2006,Female,High school or equivalent,0.1461585047666108,Literate,0.1825090197259092,,
770,Egypt,2006,Female,Middle school or equivalent,0.0472715978304366,Literate,0.1825090197259092,,
771,Egypt,2006,Female,No education,0.2090562664819332,Literate,0.1825090197259092,,
772,Egypt,2006,Female,Primary education or less,0.0438821716455467,Literate,0.1825090197259092,,
773,Egypt,2006,Male,Bachelor or equivalent,0.0663544902832846,Literate,0.1141250929904802,,
774,Egypt,2006,Male,High school or equivalent,0.1850753036511095,Literate,0.1141250929904802,,
775,Egypt,2006,Male,Middle school or equivalent,0.058600465876623,Literate,0.1141250929904802,,
776,Egypt,2006,Male,No education,0.1304305730012113,Literate,0.1141250929904802,,
777,Egypt,2006,Male,Primary education or less,0.067319218846931,Literate,0.1141250929904802,,
778,Estonia,2011,Female,Bachelor or equivalent,0.2017326342749864,Literate,0.5432978390228625,,
779,Estonia,2011,Female,High school or equivalent,0.2377826951553329,Literate,0.5432978390228625,,
780,Estonia,2011,Female,Middle school or equivalent,0.0777600480370953,Literate,0.5432978390228625,,
781,Estonia,2011,Female,No education,0.0,Literate,0.5432978390228625,,
782,Estonia,2011,Female,Primary education or less,0.0298999412509289,Literate,0.5432978390228625,,
783,Estonia,2011,Male,Bachelor or equivalent,0.1154465578048233,Literate,0.4553913582028102,,
784,Estonia,2011,Male,High school or equivalent,0.2377474827783677,Literate,0.4553913582028102,,
785,Estonia,2011,Male,Middle school or equivalent,0.0778740249414825,Literate,0.4553913582028102,,
786,Estonia,2011,Male,No education,0.0,Literate,0.4553913582028102,,
787,Estonia,2011,Male,Primary education or less,0.0217566157569827,Literate,0.4553913582028102,,
788,Eswatini,2007,Female,Bachelor or equivalent,3.144345091873833e-05,Literate,0.4662636910673264,,
789,Eswatini,2007,Female,High school or equivalent,0.0145661786381055,Literate,0.4662636910673264,,
790,Eswatini,2007,Female,Middle school or equivalent,0.0501129999017392,Literate,0.4662636910673264,,
791,Eswatini,2007,Female,No education,0.2728308931905276,Literate,0.4662636910673264,,
792,Eswatini,2007,Female,Primary education or less,0.1984356883167927,Literate,0.4662636910673264,,
793,Eswatini,2007,Male,Bachelor or equivalent,0.0002161737250663,Literate,0.4225769515727083,,
794,Eswatini,2007,Male,High school or equivalent,0.0148295175395499,Literate,0.4225769515727083,,
795,Eswatini,2007,Male,Middle school or equivalent,0.0470787068880809,Literate,0.4225769515727083,,
796,Eswatini,2007,Male,No education,0.2498260784121057,Literate,0.4225769515727083,,
797,Eswatini,2007,Male,Primary education or less,0.1520723199371131,Literate,0.4225769515727083,,
798,Fiji,1996,Female,High school or equivalent,0.03695636494771,Literate,0.456673313482707,,
799,Fiji,1996,Female,Middle school or equivalent,0.3623491834526814,Literate,0.456673313482707,,
800,Fiji,1996,Female,Primary education or less,0.0892236360826335,Literate,0.456673313482707,,
801,Fiji,1996,Male,High school or equivalent,0.0502086445829684,Literate,0.4804856442246803,,
802,Fiji,1996,Male,Middle school or equivalent,0.3711648034619546,Literate,0.4804856442246803,,
803,Fiji,1996,Male,Primary education or less,0.0900973674720519,Literate,0.4804856442246803,,
804,Finland,2000,Female,High school or equivalent,0.1280638204741727,,,,
805,Finland,2000,Female,Middle school or equivalent,0.1761546293779044,,,,
806,Finland,2000,Female,Primary education or less,0.2125265796924318,,,,
807,Finland,2000,Male,High school or equivalent,0.1050715914268388,,,,
808,Finland,2000,Male,Middle school or equivalent,0.1844872127708796,,,,
809,Finland,2000,Male,Primary education or less,0.1936961662577724,,,,
810,Finland,2010,Female,Bachelor or equivalent,0.2353550181153934,,,,
811,Finland,2010,Female,High school or equivalent,0.2815235633230091,,,,
812,Finland,2010,Male,Bachelor or equivalent,0.179582502330358,,,,
813,Finland,2010,Male,High school or equivalent,0.3035389162312394,,,,
814,Finland,2021,Female,Bachelor or equivalent,0.1294823588770227,,,Single (never married),0.3577864352220935
815,Finland,2021,Female,Bachelor or equivalent,0.1294823588770227,,,Married,0.5392242949717743
816,Finland,2021,Female,Bachelor or equivalent,0.1294823588770227,,,Widowed and not remarried,0.0655642218116621
817,Finland,2021,Female,Bachelor or equivalent,0.1294823588770227,,,Divorced and not remarried,0.4468982784123956
818,Finland,2021,Female,Doctoral degree or equivalent,0.0051348995644612,,,Single (never married),0.3577864352220935
819,Finland,2021,Female,Doctoral degree or equivalent,0.0051348995644612,,,Married,0.5392242949717743
820,Finland,2021,Female,Doctoral degree or equivalent,0.0051348995644612,,,Widowed and not remarried,0.0655642218116621
821,Finland,2021,Female,Doctoral degree or equivalent,0.0051348995644612,,,Divorced and not remarried,0.4468982784123956
822,Finland,2021,Female,High school or equivalent,0.204707458440505,,,Single (never married),0.3577864352220935
823,Finland,2021,Female,High school or equivalent,0.204707458440505,,,Married,0.5392242949717743
824,Finland,2021,Female,High school or equivalent,0.204707458440505,,,Widowed and not remarried,0.0655642218116621
825,Finland,2021,Female,High school or equivalent,0.204707458440505,,,Divorced and not remarried,0.4468982784123956
826,Finland,2021,Female,Master degree or equivalent,0.0608332766051733,,,Single (never married),0.3577864352220935
827,Finland,2021,Female,Master degree or equivalent,0.0608332766051733,,,Married,0.5392242949717743
828,Finland,2021,Female,Master degree or equivalent,0.0608332766051733,,,Widowed and not remarried,0.0655642218116621
829,Finland,2021,Female,Master degree or equivalent,0.0608332766051733,,,Divorced and not remarried,0.4468982784123956
830,Finland,2021,Female,Middle school or equivalent,0.1120154247203969,,,Single (never married),0.3577864352220935
831,Finland,2021,Female,Middle school or equivalent,0.1120154247203969,,,Married,0.5392242949717743
832,Finland,2021,Female,Middle school or equivalent,0.1120154247203969,,,Widowed and not remarried,0.0655642218116621
833,Finland,2021,Female,Middle school or equivalent,0.1120154247203969,,,Divorced and not remarried,0.4468982784123956
834,Finland,2021,Male,Bachelor or equivalent,0.0914980727998038,,,Single (never married),0.3499652303291367
835,Finland,2021,Male,Bachelor or equivalent,0.0914980727998038,,,Married,0.528759933453686
836,Finland,2021,Male,Bachelor or equivalent,0.0914980727998038,,,Widowed and not remarried,0.0726929798757592
837,Finland,2021,Male,Bachelor or equivalent,0.0914980727998038,,,Divorced and not remarried,0.4488062077969371
838,Finland,2021,Male,Doctoral degree or equivalent,0.0061798100251784,,,Single (never married),0.3499652303291367
839,Finland,2021,Male,Doctoral degree or equivalent,0.0061798100251784,,,Married,0.528759933453686
840,Finland,2021,Male,Doctoral degree or equivalent,0.0061798100251784,,,Widowed and not remarried,0.0726929798757592
841,Finland,2021,Male,Doctoral degree or equivalent,0.0061798100251784,,,Divorced and not remarried,0.4488062077969371
842,Finland,2021,Male,High school or equivalent,0.2278676752266123,,,Single (never married),0.3499652303291367
843,Finland,2021,Male,High school or equivalent,0.2278676752266123,,,Married,0.528759933453686
844,Finland,2021,Male,High school or equivalent,0.2278676752266123,,,Widowed and not remarried,0.0726929798757592
845,Finland,2021,Male,High school or equivalent,0.2278676752266123,,,Divorced and not remarried,0.4488062077969371
846,Finland,2021,Male,Master degree or equivalent,0.0463804986827943,,,Single (never married),0.3499652303291367
847,Finland,2021,Male,Master degree or equivalent,0.0463804986827943,,,Married,0.528759933453686
848,Finland,2021,Male,Master degree or equivalent,0.0463804986827943,,,Widowed and not remarried,0.0726929798757592
849,Finland,2021,Male,Master degree or equivalent,0.0463804986827943,,,Divorced and not remarried,0.4488062077969371
850,Finland,2021,Male,Middle school or equivalent,0.1159005250580518,,,Single (never married),0.3499652303291367
851,Finland,2021,Male,Middle school or equivalent,0.1159005250580518,,,Married,0.528759933453686
852,Finland,2021,Male,Middle school or equivalent,0.1159005250580518,,,Widowed and not remarried,0.0726929798757592
853,Finland,2021,Male,Middle school or equivalent,0.1159005250580518,,,Divorced and not remarried,0.4488062077969371
854,France,2015,Female,Bachelor or equivalent,0.1490359225149159,,,Married,0.4867473802299434
855,France,2015,Female,Bachelor or equivalent,0.1490359225149159,,,Unknown,0.322245265830257
856,France,2015,Female,High school or equivalent,0.0961700486858741,,,Married,0.4867473802299434
857,France,2015,Female,High school or equivalent,0.0961700486858741,,,Unknown,0.322245265830257
858,France,2015,Female,Middle school or equivalent,0.0994690320124384,,,Married,0.4867473802299434
859,France,2015,Female,Middle school or equivalent,0.0994690320124384,,,Unknown,0.322245265830257
860,France,2015,Female,Primary education or less,0.1770841123778785,,,Married,0.4867473802299434
861,France,2015,Female,Primary education or less,0.1770841123778785,,,Unknown,0.322245265830257
862,France,2015,Male,Bachelor or equivalent,0.1274712984307866,,,Married,0.5311452479979866
863,France,2015,Male,Bachelor or equivalent,0.1274712984307866,,,Unknown,0.3766950324740209
864,France,2015,Male,High school or equivalent,0.0848985651743615,,,Married,0.5311452479979866
865,France,2015,Male,High school or equivalent,0.0848985651743615,,,Unknown,0.3766950324740209
866,France,2015,Male,Middle school or equivalent,0.1279153484613634,,,Married,0.5311452479979866
867,France,2015,Male,Middle school or equivalent,0.1279153484613634,,,Unknown,0.3766950324740209
868,France,2015,Male,Primary education or less,0.1379556723423813,,,Married,0.5311452479979866
869,France,2015,Male,Primary education or less,0.1379556723423813,,,Unknown,0.3766950324740209
870,French Guiana,2015,Female,Bachelor or equivalent,0.1108073413439003,,,Married,0.4997032136106095
871,French Guiana,2015,Female,Bachelor or equivalent,0.1108073413439003,,,Unknown,0.1880301454006279
872,French Guiana,2015,Female,High school or equivalent,0.104077864437223,,,Married,0.4997032136106095
873,French Guiana,2015,Female,High school or equivalent,0.104077864437223,,,Unknown,0.1880301454006279
874,French Guiana,2015,Female,Middle school or equivalent,0.0899144129183641,,,Married,0.4997032136106095
875,French Guiana,2015,Female,Middle school or equivalent,0.0899144129183641,,,Unknown,0.1880301454006279
876,French Guiana,2015,Female,Primary education or less,0.2454561218647197,,,Married,0.4997032136106095
877,French Guiana,2015,Female,Primary education or less,0.2454561218647197,,,Unknown,0.1880301454006279
878,French Guiana,2015,Male,Bachelor or equivalent,0.0727132920970094,,,Married,0.6454303480443643
879,French Guiana,2015,Male,Bachelor or equivalent,0.0727132920970094,,,Unknown,0.2155872563995065
880,French Guiana,2015,Male,High school or equivalent,0.0761258765952916,,,Married,0.6454303480443643
881,French Guiana,2015,Male,High school or equivalent,0.0761258765952916,,,Unknown,0.2155872563995065
882,French Guiana,2015,Male,Middle school or equivalent,0.0948725700559093,,,Married,0.6454303480443643
883,French Guiana,2015,Male,Middle school or equivalent,0.0948725700559093,,,Unknown,0.2155872563995065
884,French Guiana,2015,Male,Primary education or less,0.2060325206875822,,,Married,0.6454303480443643
885,French Guiana,2015,Male,Primary education or less,0.2060325206875822,,,Unknown,0.2155872563995065
886,French Polynesia,2007,Female,High school or equivalent,0.2800713928898509,,,,
887,French Polynesia,2007,Female,Middle school or equivalent,0.1000385063691616,,,,
888,French Polynesia,2007,Female,No education,0.02043439347265,,,,
889,French Polynesia,2007,Female,Primary education or less,0.0871752976438264,,,,
890,French Polynesia,2007,Male,High school or equivalent,0.2694249021730081,,,,
891,French Polynesia,2007,Male,Middle school or equivalent,0.1081716759636999,,,,
892,French Polynesia,2007,Male,No education,0.0231558571309632,,,,
893,French Polynesia,2007,Male,Primary education or less,0.1115279743568395,,,,
894,Georgia,2002,Female,Bachelor or equivalent,0.1198560351520251,Literate,0.5312041761203922,,
895,Georgia,2002,Female,High school or equivalent,0.3092704663278452,Literate,0.5312041761203922,,
896,Georgia,2002,Female,Middle school or equivalent,0.0602807192914228,Literate,0.5312041761203922,,
897,Georgia,2002,Female,No education,0.0024124449844686,Literate,0.5312041761203922,,
898,Georgia,2002,Female,Primary education or less,0.0477971635021485,Literate,0.5312041761203922,,
899,Georgia,2002,Male,Bachelor or equivalent,0.1041165039209832,Literate,0.4654721533742786,,
900,Georgia,2002,Male,High school or equivalent,0.2692234741813946,Literate,0.4654721533742786,,
901,Georgia,2002,Male,Middle school or equivalent,0.055798975080089,Literate,0.4654721533742786,,
902,Georgia,2002,Male,No education,0.0010636070613315,Literate,0.4654721533742786,,
903,Georgia,2002,Male,Primary education or less,0.030180610498291,Literate,0.4654721533742786,,
904,Georgia,2014,Female,Bachelor or equivalent,0.1623274965814973,Literate,0.5272841559270538,,
905,Georgia,2014,Female,High school or equivalent,0.3067511733053226,Literate,0.5272841559270538,,
906,Georgia,2014,Female,Middle school or equivalent,0.0457918165479705,Literate,0.5272841559270538,,
907,Georgia,2014,Female,No education,0.0025917488495294,Literate,0.5272841559270538,,
908,Georgia,2014,Female,Primary education or less,0.0164581760643027,Literate,0.5272841559270538,,
909,Georgia,2014,Male,Bachelor or equivalent,0.1276145836411552,Literate,0.4687653335159481,,
910,Georgia,2014,Male,High school or equivalent,0.2795942257528093,Literate,0.4687653335159481,,
911,Georgia,2014,Male,Middle school or equivalent,0.045670254863139,Literate,0.4687653335159481,,
912,Georgia,2014,Male,No education,0.0015463855211302,Literate,0.4687653335159481,,
913,Georgia,2014,Male,Primary education or less,0.0116541388731433,Literate,0.4687653335159481,,
914,Germany,2001,Female,High school or equivalent,0.0691101140628629,,,,
915,Germany,2001,Female,Middle school or equivalent,0.2734085602161448,,,,
916,Germany,2001,Female,Primary education or less,0.174046725430028,,,,
917,Germany,2001,Male,High school or equivalent,0.1141514969986674,,,,
918,Germany,2001,Male,Middle school or equivalent,0.2700526914190007,,,,
919,Germany,2001,Male,Primary education or less,0.099230411873296,,,,
920,Germany,2011,Female,Bachelor or equivalent,0.1136809051807518,,,,
921,Germany,2011,Female,High school or equivalent,0.2585750998670568,,,,
922,Germany,2011,Female,Middle school or equivalent,0.1074466061163756,,,,
923,Germany,2011,Female,Primary education or less,0.0367151745248197,,,,
924,Germany,2011,Male,Bachelor or equivalent,0.1368707272521732,,,,
925,Germany,2011,Male,High school or equivalent,0.2554924885838752,,,,
926,Germany,2011,Male,Middle school or equivalent,0.0592735851616716,,,,
927,Germany,2011,Male,Primary education or less,0.0319454133132759,,,,
928,Ghana,2010,Female,Bachelor or equivalent,0.0094387814648788,Literate,0.3570851938913996,,
929,Ghana,2010,Female,High school or equivalent,0.0906343030261187,Literate,0.3570851938913996,,
930,Ghana,2010,Female,Middle school or equivalent,0.1768767640304633,Literate,0.3570851938913996,,
931,Ghana,2010,Female,No education,0.1821266173190188,Literate,0.3570851938913996,,
932,Ghana,2010,Female,Primary education or less,0.0657986609395779,Literate,0.3570851938913996,,
933,Ghana,2010,Male,Bachelor or equivalent,0.0196405610705908,Literate,0.3841839651972031,,
934,Ghana,2010,Male,High school or equivalent,0.118568819585197,Literate,0.3841839651972031,,
935,Ghana,2010,Male,Middle school or equivalent,0.1843796448350174,Literate,0.3841839651972031,,
936,Ghana,2010,Male,No education,0.1028339883978781,Literate,0.3841839651972031,,
937,Ghana,2010,Male,Primary education or less,0.0497018593312588,Literate,0.3841839651972031,,
938,Greece,2001,Female,Bachelor or equivalent,0.0312805247984568,Literate,0.4793535595231973,,
939,Greece,2001,Female,High school or equivalent,0.1128108663268055,Literate,0.4793535595231973,,
940,Greece,2001,Female,Middle school or equivalent,0.1357080372919892,Literate,0.4793535595231973,,
941,Greece,2001,Female,No education,0.0146510944767921,Literate,0.4793535595231973,,
942,Greece,2001,Female,Primary education or less,0.2142160665608563,Literate,0.4793535595231973,,
943,Greece,2001,Male,Bachelor or equivalent,0.0368856030034083,Literate,0.482972268733608,,
944,Greece,2001,Male,High school or equivalent,0.1205443364845655,Literate,0.482972268733608,,
945,Greece,2001,Male,Middle school or equivalent,0.1500426821469788,Literate,0.482972268733608,,
946,Greece,2001,Male,No education,0.0053771093855647,Literate,0.482972268733608,,
947,Greece,2001,Male,Primary education or less,0.1784836795245825,Literate,0.482972268733608,,
948,Greece,2011,Female,Bachelor or equivalent,0.0982717888080243,Literate,0.4808549106957729,,
949,Greece,2011,Female,High school or equivalent,0.1757379514130934,Literate,0.4808549106957729,,
950,Greece,2011,Female,Middle school or equivalent,0.0590880216735816,Literate,0.4808549106957729,,
951,Greece,2011,Female,No education,0.0179049072901123,Literate,0.4808549106957729,,
952,Greece,2011,Female,Primary education or less,0.1623306021465514,Literate,0.4808549106957729,,
953,Greece,2011,Male,Bachelor or equivalent,0.0973682542847867,Literate,0.465644875767001,,
954,Greece,2011,Male,High school or equivalent,0.1798765829157032,Literate,0.465644875767001,,
955,Greece,2011,Male,Middle school or equivalent,0.0679357388511626,Literate,0.465644875767001,,
956,Greece,2011,Male,No education,0.0083427976456842,Literate,0.465644875767001,,
957,Greece,2011,Male,Primary education or less,0.1331433549712999,Literate,0.465644875767001,,
958,Guadeloupe,2015,Female,Bachelor or equivalent,0.1108073413439003,,,,
959,Guadeloupe,2015,Female,High school or equivalent,0.104077864437223,,,,
960,Guadeloupe,2015,Female,Middle school or equivalent,0.0899144129183641,,,,
961,Guadeloupe,2015,Female,Primary education or less,0.2454561218647197,,,,
962,Guadeloupe,2015,Male,Bachelor or equivalent,0.0727132920970094,,,,
963,Guadeloupe,2015,Male,High school or equivalent,0.0761258765952916,,,,
964,Guadeloupe,2015,Male,Middle school or equivalent,0.0948725700559093,,,,
965,Guadeloupe,2015,Male,Primary education or less,0.2060325206875822,,,,
966,Guinea,2014,Female,Bachelor or equivalent,0.0403633462247788,Literate,0.1181789073030661,,
967,Guinea,2014,Female,High school or equivalent,0.0669353826581915,Literate,0.1181789073030661,,
968,Guinea,2014,Female,Middle school or equivalent,0.1334584675527204,Literate,0.1181789073030661,,
969,Guinea,2014,Female,Primary education or less,0.162138363702071,Literate,0.1181789073030661,,
970,Guinea,2014,Male,Bachelor or equivalent,0.1078531635284825,Literate,0.2023821943111726,,
971,Guinea,2014,Male,High school or equivalent,0.1179030475256337,Literate,0.2023821943111726,,
972,Guinea,2014,Male,Middle school or equivalent,0.1967305492985645,Literate,0.2023821943111726,,
973,Guinea,2014,Male,Primary education or less,0.1746176795095572,Literate,0.2023821943111726,,
974,Hungary,2001,Female,Bachelor or equivalent,0.0184810554487454,Literate,0.5247311696020344,,
975,Hungary,2001,Female,High school or equivalent,0.1165067448324559,Literate,0.5247311696020344,,
976,Hungary,2001,Female,Middle school or equivalent,0.2121156318508251,Literate,0.5247311696020344,,
977,Hungary,2001,Female,No education,0.001316859279813,Literate,0.5247311696020344,,
978,Hungary,2001,Female,Primary education or less,0.1830387644679879,Literate,0.5247311696020344,,
979,Hungary,2001,Male,Bachelor or equivalent,0.0182165599189634,Literate,0.468354186308882,,
980,Hungary,2001,Male,High school or equivalent,0.1207714798697764,Literate,0.468354186308882,,
981,Hungary,2001,Male,Middle school or equivalent,0.2110158459224745,Literate,0.468354186308882,,
982,Hungary,2001,Male,No education,0.0009584230471629,Literate,0.468354186308882,,
983,Hungary,2001,Male,Primary education or less,0.117578635361795,Literate,0.468354186308882,,
984,Hungary,2011,Female,Bachelor or equivalent,0.0992175589804862,,,,
985,Hungary,2011,Female,High school or equivalent,0.2425211446590676,,,,
986,Hungary,2011,Female,Middle school or equivalent,0.1811175046693339,,,,
987,Hungary,2011,Female,Primary education or less,0.0089166403316667,,,,
988,Hungary,2011,Male,Bachelor or equivalent,0.0760506899377371,,,,
989,Hungary,2011,Male,High school or equivalent,0.2648918977207101,,,,
990,Hungary,2011,Male,Middle school or equivalent,0.1222452049000414,,,,
991,Hungary,2011,Male,Primary education or less,0.0050393588009567,,,,
992,India,2001,Female,Bachelor or equivalent,0.0231010705267805,Literate,0.2530919807739397,,
993,India,2001,Female,High school or equivalent,0.1921984720871743,Literate,0.2530919807739397,,
994,India,2001,Female,Middle school or equivalent,0.0961758545091509,Literate,0.2530919807739397,,
995,India,2001,Female,No education,0.0147721470060541,Literate,0.2530919807739397,,
996,India,2001,Female,Primary education or less,0.0568320828778116,Literate,0.2530919807739397,,
997,India,2001,Male,Bachelor or equivalent,0.0507141518252281,Literate,0.3898840034768194,,
998,India,2001,Male,High school or equivalent,0.3031918484156564,Literate,0.3898840034768194,,
999,India,2001,Male,Middle school or equivalent,0.1643393879556358,Literate,0.3898840034768194,,
1000,India,2001,Male,No education,0.0077847014913734,Literate,0.3898840034768194,,
1001,India,2001,Male,Primary education or less,0.0908902833051344,Literate,0.3898840034768194,,
1002,Indonesia,2010,Female,Bachelor or equivalent,0.032395812314564,Literate,0.4508095243277862,,
1003,Indonesia,2010,Female,High school or equivalent,0.1070472694043759,Literate,0.4508095243277862,,
1004,Indonesia,2010,Female,Middle school or equivalent,0.1011185714275234,Literate,0.4508095243277862,,
1005,Indonesia,2010,Female,No education,0.0499634017550451,Literate,0.4508095243277862,,
1006,Indonesia,2010,Female,Primary education or less,0.2105809676773794,Literate,0.4508095243277862,,
1007,Indonesia,2010,Male,Bachelor or equivalent,0.034044833488989,Literate,0.4740849662785945,,
1008,Indonesia,2010,Male,High school or equivalent,0.1322538195957358,Literate,0.4740849662785945,,
1009,Indonesia,2010,Male,Middle school or equivalent,0.1072875918059023,Literate,0.4740849662785945,,
1010,Indonesia,2010,Male,No education,0.028438925832755,Literate,0.4740849662785945,,
1011,Indonesia,2010,Male,Primary education or less,0.1968688066977296,Literate,0.4740849662785945,,
1012,Iran (Islamic Republic of),1996,Female,High school or equivalent,0.0807736610009425,Literate,0.3534415034959713,,
1013,Iran (Islamic Republic of),1996,Female,Middle school or equivalent,0.356873925581989,Literate,0.3534415034959713,,
1014,Iran (Islamic Republic of),1996,Female,Primary education or less,0.0093000453315389,Literate,0.3534415034959713,,
1015,Iran (Islamic Republic of),1996,Male,High school or equivalent,0.1176610978030518,Literate,0.4222824315295143,,
1016,Iran (Islamic Republic of),1996,Male,Middle school or equivalent,0.4256775156592866,Literate,0.4222824315295143,,
1017,Iran (Islamic Republic of),1996,Male,Primary education or less,0.009713754623191,Literate,0.4222824315295143,,
1018,Iran (Islamic Republic of),2006,Female,Bachelor or equivalent,0.0604013799497752,Literate,0.3909938497966164,,
1019,Iran (Islamic Republic of),2006,Female,High school or equivalent,0.1452417583966486,Literate,0.3909938497966164,,
1020,Iran (Islamic Republic of),2006,Female,Middle school or equivalent,0.0676885872242969,Literate,0.3909938497966164,,
1021,Iran (Islamic Republic of),2006,Female,No education,0.1146213928149739,Literate,0.3909938497966164,,
1022,Iran (Islamic Republic of),2006,Female,Primary education or less,0.105676083539841,Literate,0.3909938497966164,,
1023,Iran (Islamic Republic of),2006,Male,Bachelor or equivalent,0.0730742821951752,Literate,0.4495722618447028,,
1024,Iran (Islamic Republic of),2006,Male,High school or equivalent,0.1641374609153373,Literate,0.4495722618447028,,
1025,Iran (Islamic Republic of),2006,Male,Middle school or equivalent,0.1045423630733791,Literate,0.4495722618447028,,
1026,Iran (Islamic Republic of),2006,Male,No education,0.0660498658881254,Literate,0.4495722618447028,,
1027,Iran (Islamic Republic of),2006,Male,Primary education or less,0.0985668260024469,Literate,0.4495722618447028,,
1028,Iran (Islamic Republic of),2016,Female,Bachelor or equivalent,0.1515571322419656,Literate,0.4127818369930184,Single (never married),0.088175364080705
1029,Iran (Islamic Republic of),2016,Female,Bachelor or equivalent,0.1515571322419656,Literate,0.4127818369930184,Married,0.1032256392143183
1030,Iran (Islamic Republic of),2016,Female,Bachelor or equivalent,0.1515571322419656,Literate,0.4127818369930184,Widowed and not remarried,0.0976299579780966
1031,Iran (Islamic Republic of),2016,Female,Bachelor or equivalent,0.1515571322419656,Literate,0.4127818369930184,Divorced and not remarried,0.2592391502591255
1032,Iran (Islamic Republic of),2016,Female,Bachelor or equivalent,0.1515571322419656,Literate,0.4127818369930184,Unknown,0.0257381507381507
1033,Iran (Islamic Republic of),2016,Female,High school or equivalent,0.0630136195059828,Literate,0.4127818369930184,Single (never married),0.088175364080705
1034,Iran (Islamic Republic of),2016,Female,High school or equivalent,0.0630136195059828,Literate,0.4127818369930184,Married,0.1032256392143183
1035,Iran (Islamic Republic of),2016,Female,High school or equivalent,0.0630136195059828,Literate,0.4127818369930184,Widowed and not remarried,0.0976299579780966
1036,Iran (Islamic Republic of),2016,Female,High school or equivalent,0.0630136195059828,Literate,0.4127818369930184,Divorced and not remarried,0.2592391502591255
1037,Iran (Islamic Republic of),2016,Female,High school or equivalent,0.0630136195059828,Literate,0.4127818369930184,Unknown,0.0257381507381507
1038,Iran (Islamic Republic of),2016,Female,Middle school or equivalent,0.1032896017020058,Literate,0.4127818369930184,Single (never married),0.088175364080705
1039,Iran (Islamic Republic of),2016,Female,Middle school or equivalent,0.1032896017020058,Literate,0.4127818369930184,Married,0.1032256392143183
1040,Iran (Islamic Republic of),2016,Female,Middle school or equivalent,0.1032896017020058,Literate,0.4127818369930184,Widowed and not remarried,0.0976299579780966
1041,Iran (Islamic Republic of),2016,Female,Middle school or equivalent,0.1032896017020058,Literate,0.4127818369930184,Divorced and not remarried,0.2592391502591255
1042,Iran (Islamic Republic of),2016,Female,Middle school or equivalent,0.1032896017020058,Literate,0.4127818369930184,Unknown,0.0257381507381507
1043,Iran (Islamic Republic of),2016,Female,Primary education or less,0.1519543828024372,Literate,0.4127818369930184,Single (never married),0.088175364080705
1044,Iran (Islamic Republic of),2016,Female,Primary education or less,0.1519543828024372,Literate,0.4127818369930184,Married,0.1032256392143183
1045,Iran (Islamic Republic of),2016,Female,Primary education or less,0.1519543828024372,Literate,0.4127818369930184,Widowed and not remarried,0.0976299579780966
1046,Iran (Islamic Republic of),2016,Female,Primary education or less,0.1519543828024372,Literate,0.4127818369930184,Divorced and not remarried,0.2592391502591255
